,model,pred_norm_gpu,true_norm_gpu,true_gpu,true_n_gpu,pred_gpu,ub_90_norm,ub_90,pred_n_gpu_90,ub_91_norm,ub_91,pred_n_gpu_91,ub_92_norm,ub_92,pred_n_gpu_92,ub_93_norm,ub_93,pred_n_gpu_93,ub_94_norm,ub_94,pred_n_gpu_94,ub_95_norm,ub_95,pred_n_gpu_95,ub_96_norm,ub_96,pred_n_gpu_96,ub_97_norm,ub_97,pred_n_gpu_97,ub_98_norm,ub_98,pred_n_gpu_98,ub_99_norm,ub_99,pred_n_gpu_99
57,LSTMQ,0.67717487,0.7223766363195209,27289382.10288577,3922,25206115.693803087,0.7110336134999999,25933882.01499605,3727,0.7110336134999999,25933882.01499605,3727,0.7110336134999999,25933882.01499605,3727,0.7110336134999999,25933882.01499605,3727,0.7110336134999999,25933882.01499605,3727,0.7110336134999999,25933882.01499605,3727,0.7110336134999999,25933882.01499605,3727,0.7110336134999999,25933882.01499605,3727,0.7110336134999999,25933882.01499605,3727,0.7110336134999999,25933882.01499605,3727
58,LSTMQ,0.7237372,0.6790742292507294,26291992.25986039,3779,26206935.3376352,0.75992406,26984742.64101977,3878,0.75992406,26984742.64101977,3878,0.75992406,26984742.64101977,3878,0.75992406,26984742.64101977,3878,0.75992406,26984742.64101977,3878,0.75992406,26984742.64101977,3878,0.75992406,26984742.64101977,3878,0.75992406,26984742.64101977,3878,0.75992406,26984742.64101977,3878,0.75992406,26984742.64101977,3878
59,LSTMQ,0.7198253,0.679873141987236,26310393.718411863,3781,26122852.209391683,0.755816565,26896455.35636408,3866,0.755816565,26896455.35636408,3866,0.755816565,26896455.35636408,3866,0.755816565,26896455.35636408,3866,0.755816565,26896455.35636408,3866,0.755816565,26896455.35636408,3866,0.755816565,26896455.35636408,3866,0.755816565,26896455.35636408,3866,0.755816565,26896455.35636408,3866,0.755816565,26896455.35636408,3866
60,LSTMQ,0.7355017,0.6550873958499138,25739500.47892293,3699,26459803.75508473,0.7722767850000001,27250254.479341783,3916,0.7722767850000001,27250254.479341783,3916,0.7722767850000001,27250254.479341783,3916,0.7722767850000001,27250254.479341783,3916,0.7722767850000001,27250254.479341783,3916,0.7722767850000001,27250254.479341783,3916,0.7722767850000001,27250254.479341783,3916,0.7722767850000001,27250254.479341783,3916,0.7722767850000001,27250254.479341783,3916,0.7722767850000001,27250254.479341783,3916
61,LSTMQ,0.68242806,0.6341634657528138,25257556.938882142,3630,25319028.7663401,0.716549463,26052440.74115992,3744,0.716549463,26052440.74115992,3744,0.716549463,26052440.74115992,3744,0.716549463,26052440.74115992,3744,0.716549463,26052440.74115992,3744,0.716549463,26052440.74115992,3744,0.716549463,26052440.74115992,3744,0.716549463,26052440.74115992,3744,0.716549463,26052440.74115992,3744,0.716549463,26052440.74115992,3744
62,LSTMQ,0.6898208,0.6226861129276103,24993197.613210224,3592,25477929.73658243,0.72431184,26219286.75991436,3768,0.72431184,26219286.75991436,3768,0.72431184,26219286.75991436,3768,0.72431184,26219286.75991436,3768,0.72431184,26219286.75991436,3768,0.72431184,26219286.75991436,3768,0.72431184,26219286.75991436,3768,0.72431184,26219286.75991436,3768,0.72431184,26219286.75991436,3768,0.72431184,26219286.75991436,3768
63,LSTMQ,0.66011006,0.6189408698474753,24906932.95356085,3580,24839321.397506863,0.6931155630000001,25548748.00388502,3672,0.6931155630000001,25548748.00388502,3672,0.6931155630000001,25548748.00388502,3672,0.6931155630000001,25548748.00388502,3672,0.6931155630000001,25548748.00388502,3672,0.6931155630000001,25548748.00388502,3672,0.6931155630000001,25548748.00388502,3672,0.6931155630000001,25548748.00388502,3672,0.6931155630000001,25548748.00388502,3672,0.6931155630000001,25548748.00388502,3672
64,LSTMQ,0.6388956,0.6074252751250585,24641692.79741228,3542,24383333.728906713,0.67084038,25069960.951854862,3603,0.67084038,25069960.951854862,3603,0.67084038,25069960.951854862,3603,0.67084038,25069960.951854862,3603,0.67084038,25069960.951854862,3603,0.67084038,25069960.951854862,3603,0.67084038,25069960.951854862,3603,0.67084038,25069960.951854862,3603,0.67084038,25069960.951854862,3603,0.67084038,25069960.951854862,3603
65,LSTMQ,0.6280291,0.5910414092004267,24264321.1322123,3487,24149767.09554233,0.659430555,24824715.986822255,3568,0.659430555,24824715.986822255,3568,0.659430555,24824715.986822255,3568,0.659430555,24824715.986822255,3568,0.659430555,24824715.986822255,3568,0.659430555,24824715.986822255,3568,0.659430555,24824715.986822255,3568,0.659430555,24824715.986822255,3568,0.659430555,24824715.986822255,3568,0.659430555,24824715.986822255,3568
66,LSTMQ,0.62500936,0.5919378686667988,24284969.39698481,3490,24084860.22530483,0.6562598279999999,24756563.77307288,3558,0.6562598279999999,24756563.77307288,3558,0.6562598279999999,24756563.77307288,3558,0.6562598279999999,24756563.77307288,3558,0.6562598279999999,24756563.77307288,3558,0.6562598279999999,24756563.77307288,3558,0.6562598279999999,24756563.77307288,3558,0.6562598279999999,24756563.77307288,3558,0.6562598279999999,24756563.77307288,3558,0.6562598279999999,24756563.77307288,3558
67,LSTMQ,0.6123914,0.5922275747944937,24291642.235027418,3491,23813647.375065424,0.6430109700000001,24471790.280321505,3517,0.6430109700000001,24471790.280321505,3517,0.6430109700000001,24471790.280321505,3517,0.6430109700000001,24471790.280321505,3517,0.6430109700000001,24471790.280321505,3517,0.6430109700000001,24471790.280321505,3517,0.6430109700000001,24471790.280321505,3517,0.6430109700000001,24471790.280321505,3517,0.6430109700000001,24471790.280321505,3517,0.6430109700000001,24471790.280321505,3517
68,LSTMQ,0.5954054,0.6111741737571991,24728041.655855387,3554,23448547.03601168,0.62517567,24088434.924315076,3462,0.62517567,24088434.924315076,3462,0.62517567,24088434.924315076,3462,0.62517567,24088434.924315076,3462,0.62517567,24088434.924315076,3462,0.62517567,24088434.924315076,3462,0.62517567,24088434.924315076,3462,0.62517567,24088434.924315076,3462,0.62517567,24088434.924315076,3462,0.62517567,24088434.924315076,3462
69,LSTMQ,0.5987945,0.6098766651316742,24698155.974852007,3550,23521393.000870213,0.628734225,24164923.18741653,3473,0.628734225,24164923.18741653,3473,0.628734225,24164923.18741653,3473,0.628734225,24164923.18741653,3473,0.628734225,24164923.18741653,3473,0.628734225,24164923.18741653,3473,0.628734225,24164923.18741653,3473,0.628734225,24164923.18741653,3473,0.628734225,24164923.18741653,3473,0.628734225,24164923.18741653,3473
70,LSTMQ,0.59959716,0.6055610881142136,24598754.74117068,3535,23538645.528725203,0.629577018,24183038.341664277,3476,0.629577018,24183038.341664277,3476,0.629577018,24183038.341664277,3476,0.629577018,24183038.341664277,3476,0.629577018,24183038.341664277,3476,0.629577018,24183038.341664277,3476,0.629577018,24183038.341664277,3476,0.629577018,24183038.341664277,3476,0.629577018,24183038.341664277,3476,0.629577018,24183038.341664277,3476
71,LSTMQ,0.62198454,0.5937572431119967,24326875.27970901,3496,24019844.16457384,0.653083767,24688296.90930535,3548,0.653083767,24688296.90930535,3548,0.653083767,24688296.90930535,3548,0.653083767,24688296.90930535,3548,0.653083767,24688296.90930535,3548,0.653083767,24688296.90930535,3548,0.653083767,24688296.90930535,3548,0.653083767,24688296.90930535,3548,0.653083767,24688296.90930535,3548,0.653083767,24688296.90930535,3548
72,LSTMQ,0.619217,0.5891544410627308,24220858.35538189,3481,23960358.129465826,0.6501778500000001,24625836.572441928,3539,0.6501778500000001,24625836.572441928,3539,0.6501778500000001,24625836.572441928,3539,0.6501778500000001,24625836.572441928,3539,0.6501778500000001,24625836.572441928,3539,0.6501778500000001,24625836.572441928,3539,0.6501778500000001,24625836.572441928,3539,0.6501778500000001,24625836.572441928,3539,0.6501778500000001,24625836.572441928,3539,0.6501778500000001,24625836.572441928,3539
73,LSTMQ,0.6151336,0.5903805338119305,24249099.105433404,3485,23872588.747357495,0.6458902799999999,24533678.721228182,3526,0.6458902799999999,24533678.721228182,3526,0.6458902799999999,24533678.721228182,3526,0.6458902799999999,24533678.721228182,3526,0.6458902799999999,24533678.721228182,3526,0.6458902799999999,24533678.721228182,3526,0.6458902799999999,24533678.721228182,3526,0.6458902799999999,24533678.721228182,3526,0.6458902799999999,24533678.721228182,3526,0.6458902799999999,24533678.721228182,3526
74,LSTMQ,0.60271204,0.6017439484072838,24510834.07738281,3523,23605597.356354527,0.632847642,24253337.76067507,3486,0.632847642,24253337.76067507,3486,0.632847642,24253337.76067507,3486,0.632847642,24253337.76067507,3486,0.632847642,24253337.76067507,3486,0.632847642,24253337.76067507,3486,0.632847642,24253337.76067507,3486,0.632847642,24253337.76067507,3486,0.632847642,24253337.76067507,3486,0.632847642,24253337.76067507,3486
75,LSTMQ,0.5990418,0.5967113727343191,24394918.122583862,3506,23526708.514460698,0.6289938899999999,24170504.47668654,3474,0.6289938899999999,24170504.47668654,3474,0.6289938899999999,24170504.47668654,3474,0.6289938899999999,24170504.47668654,3474,0.6289938899999999,24170504.47668654,3474,0.6289938899999999,24170504.47668654,3474,0.6289938899999999,24170504.47668654,3474,0.6289938899999999,24170504.47668654,3474,0.6289938899999999,24170504.47668654,3474,0.6289938899999999,24170504.47668654,3474
76,LSTMQ,0.6011399,0.6256813961691773,25062188.352625173,3602,23571805.477922883,0.631196895,24217856.288321838,3481,0.631196895,24217856.288321838,3481,0.631196895,24217856.288321838,3481,0.631196895,24217856.288321838,3481,0.631196895,24217856.288321838,3481,0.631196895,24217856.288321838,3481,0.631196895,24217856.288321838,3481,0.631196895,24217856.288321838,3481,0.631196895,24217856.288321838,3481,0.631196895,24217856.288321838,3481
77,LSTMQ,0.6142114,0.6077245317555532,24648585.613399144,3543,23852766.803834867,0.64492197,24512865.680529423,3523,0.64492197,24512865.680529423,3523,0.64492197,24512865.680529423,3523,0.64492197,24512865.680529423,3523,0.64492197,24512865.680529423,3523,0.64492197,24512865.680529423,3523,0.64492197,24512865.680529423,3523,0.64492197,24512865.680529423,3523,0.64492197,24512865.680529423,3523,0.64492197,24512865.680529423,3523
78,LSTMQ,0.6073528,0.6169013227338606,24859955.80579492,3573,23705346.741110627,0.63772044,24358074.61466897,3501,0.63772044,24358074.61466897,3501,0.63772044,24358074.61466897,3501,0.63772044,24358074.61466897,3501,0.63772044,24358074.61466897,3501,0.63772044,24358074.61466897,3501,0.63772044,24358074.61466897,3501,0.63772044,24358074.61466897,3501,0.63772044,24358074.61466897,3501,0.63772044,24358074.61466897,3501
79,LSTMQ,0.6419106,0.6187763087324368,24903142.596492816,3579,24448138.71667588,0.67400613,25138006.189012486,3613,0.67400613,25138006.189012486,3613,0.67400613,25138006.189012486,3613,0.67400613,25138006.189012486,3613,0.67400613,25138006.189012486,3613,0.67400613,25138006.189012486,3613,0.67400613,25138006.189012486,3613,0.67400613,25138006.189012486,3613,0.67400613,25138006.189012486,3613,0.67400613,25138006.189012486,3613
80,LSTMQ,0.61795926,0.6232012896481743,25005063.744061504,3594,23933324.02488314,0.648857223,24597450.762630112,3535,0.648857223,24597450.762630112,3535,0.648857223,24597450.762630112,3535,0.648857223,24597450.762630112,3535,0.648857223,24597450.762630112,3535,0.648857223,24597450.762630112,3535,0.648857223,24597450.762630112,3535,0.648857223,24597450.762630112,3535,0.648857223,24597450.762630112,3535,0.648857223,24597450.762630112,3535
81,LSTMQ,0.6308453,0.6269073184686972,25090425.17668756,3606,24210299.038015142,0.6623875650000001,24888274.526418705,3577,0.6623875650000001,24888274.526418705,3577,0.6623875650000001,24888274.526418705,3577,0.6623875650000001,24888274.526418705,3577,0.6623875650000001,24888274.526418705,3577,0.6623875650000001,24888274.526418705,3577,0.6623875650000001,24888274.526418705,3577,0.6623875650000001,24888274.526418705,3577,0.6623875650000001,24888274.526418705,3577,0.6623875650000001,24888274.526418705,3577
82,LSTMQ,0.6321145,0.6217773087622603,24972265.01141792,3589,24237579.466033917,0.663720225,24916918.975838427,3581,0.663720225,24916918.975838427,3581,0.663720225,24916918.975838427,3581,0.663720225,24916918.975838427,3581,0.663720225,24916918.975838427,3581,0.663720225,24916918.975838427,3581,0.663720225,24916918.975838427,3581,0.663720225,24916918.975838427,3581,0.663720225,24916918.975838427,3581,0.663720225,24916918.975838427,3581
83,LSTMQ,0.63669384,0.6037501725382827,24557043.692656897,3529,24336008.677540004,0.668528532,25020269.64791981,3596,0.668528532,25020269.64791981,3596,0.668528532,25020269.64791981,3596,0.668528532,25020269.64791981,3596,0.668528532,25020269.64791981,3596,0.668528532,25020269.64791981,3596,0.668528532,25020269.64791981,3596,0.668528532,25020269.64791981,3596,0.668528532,25020269.64791981,3596,0.668528532,25020269.64791981,3596
84,LSTMQ,0.64030844,0.5896113572697735,24231382.56442399,3483,24413701.582611453,0.6723238619999999,25101847.198244836,3608,0.6723238619999999,25101847.198244836,3608,0.6723238619999999,25101847.198244836,3608,0.6723238619999999,25101847.198244836,3608,0.6723238619999999,25101847.198244836,3608,0.6723238619999999,25101847.198244836,3608,0.6723238619999999,25101847.198244836,3608,0.6723238619999999,25101847.198244836,3608,0.6723238619999999,25101847.198244836,3608,0.6723238619999999,25101847.198244836,3608
85,LSTMQ,0.63358456,0.5945143142785755,24344312.9960649,3499,24269177.217383813,0.665263788,24950096.614755817,3586,0.665263788,24950096.614755817,3586,0.665263788,24950096.614755817,3586,0.665263788,24950096.614755817,3586,0.665263788,24950096.614755817,3586,0.665263788,24950096.614755817,3586,0.665263788,24950096.614755817,3586,0.665263788,24950096.614755817,3586,0.665263788,24950096.614755817,3586,0.665263788,24950096.614755817,3586
86,LSTMQ,0.61299765,0.5929683675365712,24308705.008363813,3494,23826678.228742056,0.6436475325,24485472.676681973,3519,0.6436475325,24485472.676681973,3519,0.6436475325,24485472.676681973,3519,0.6436475325,24485472.676681973,3519,0.6436475325,24485472.676681973,3519,0.6436475325,24485472.676681973,3519,0.6436475325,24485472.676681973,3519,0.6436475325,24485472.676681973,3519,0.6436475325,24485472.676681973,3519,0.6436475325,24485472.676681973,3519
87,LSTMQ,0.5984869,0.5866987088549721,24164295.163471617,3473,23514781.387524344,0.628411245,24157980.99340337,3472,0.628411245,24157980.99340337,3472,0.628411245,24157980.99340337,3472,0.628411245,24157980.99340337,3472,0.628411245,24157980.99340337,3472,0.628411245,24157980.99340337,3472,0.628411245,24157980.99340337,3472,0.628411245,24157980.99340337,3472,0.628411245,24157980.99340337,3472,0.628411245,24157980.99340337,3472
88,LSTMQ,0.6053584,0.5928999202715995,24307128.45381438,3493,23662478.725320634,0.63562632,24313063.198089477,3494,0.63562632,24313063.198089477,3494,0.63562632,24313063.198089477,3494,0.63562632,24313063.198089477,3494,0.63562632,24313063.198089477,3494,0.63562632,24313063.198089477,3494,0.63562632,24313063.198089477,3494,0.63562632,24313063.198089477,3494,0.63562632,24313063.198089477,3494,0.63562632,24313063.198089477,3494
89,LSTMQ,0.6027212,0.5729875123985834,23848483.43366171,3428,23605794.243149877,0.63285726,24253544.49181018,3486,0.63285726,24253544.49181018,3486,0.63285726,24253544.49181018,3486,0.63285726,24253544.49181018,3486,0.63285726,24253544.49181018,3486,0.63285726,24253544.49181018,3486,0.63285726,24253544.49181018,3486,0.63285726,24253544.49181018,3486,0.63285726,24253544.49181018,3486,0.63285726,24253544.49181018,3486
90,LSTMQ,0.59555775,0.5894126191396952,24226805.00382679,3482,23451821.67610675,0.6253356375,24091873.296414897,3463,0.6253356375,24091873.296414897,3463,0.6253356375,24091873.296414897,3463,0.6253356375,24091873.296414897,3463,0.6253356375,24091873.296414897,3463,0.6253356375,24091873.296414897,3463,0.6253356375,24091873.296414897,3463,0.6253356375,24091873.296414897,3463,0.6253356375,24091873.296414897,3463,0.6253356375,24091873.296414897,3463
91,LSTMQ,0.6035848,0.604236856540857,24568253.54711509,3531,23624356.627042893,0.6337640400000001,24273034.99489785,3489,0.6337640400000001,24273034.99489785,3489,0.6337640400000001,24273034.99489785,3489,0.6337640400000001,24273034.99489785,3489,0.6337640400000001,24273034.99489785,3489,0.6337640400000001,24273034.99489785,3489,0.6337640400000001,24273034.99489785,3489,0.6337640400000001,24273034.99489785,3489,0.6337640400000001,24273034.99489785,3489,0.6337640400000001,24273034.99489785,3489
92,LSTMQ,0.5802713,0.5963453966251672,24386488.548369244,3505,23123251.79044043,0.609284865,23746874.916465264,3413,0.609284865,23746874.916465264,3413,0.609284865,23746874.916465264,3413,0.609284865,23746874.916465264,3413,0.609284865,23746874.916465264,3413,0.609284865,23746874.916465264,3413,0.609284865,23746874.916465264,3413,0.609284865,23746874.916465264,3413,0.609284865,23746874.916465264,3413,0.609284865,23746874.916465264,3413
93,LSTMQ,0.6013474,0.5930090402341678,24309641.82777449,3494,23576265.52268643,0.63141477,24222539.335323565,3481,0.63141477,24222539.335323565,3481,0.63141477,24222539.335323565,3481,0.63141477,24222539.335323565,3481,0.63141477,24222539.335323565,3481,0.63141477,24222539.335323565,3481,0.63141477,24222539.335323565,3481,0.63141477,24222539.335323565,3481,0.63141477,24222539.335323565,3481,0.63141477,24222539.335323565,3481
94,LSTMQ,0.61710125,0.5929918278615328,24309245.37300898,3494,23914881.793521345,0.6479563125000001,24578086.419700224,3532,0.6479563125000001,24578086.419700224,3532,0.6479563125000001,24578086.419700224,3532,0.6479563125000001,24578086.419700224,3532,0.6479563125000001,24578086.419700224,3532,0.6479563125000001,24578086.419700224,3532,0.6479563125000001,24578086.419700224,3532,0.6479563125000001,24578086.419700224,3532,0.6479563125000001,24578086.419700224,3532,0.6479563125000001,24578086.419700224,3532
95,LSTMQ,0.6063187,0.599379682436718,24456377.6389334,3515,23683119.597544424,0.636634635,24334736.113924455,3497,0.636634635,24334736.113924455,3497,0.636634635,24334736.113924455,3497,0.636634635,24334736.113924455,3497,0.636634635,24334736.113924455,3497,0.636634635,24334736.113924455,3497,0.636634635,24334736.113924455,3497,0.636634635,24334736.113924455,3497,0.636634635,24334736.113924455,3497,0.636634635,24334736.113924455,3497
96,LSTMQ,0.6037223,0.6404331143181489,25401966.55076514,3651,23627312.078392237,0.6339084150000001,24276138.21881466,3489,0.6339084150000001,24276138.21881466,3489,0.6339084150000001,24276138.21881466,3489,0.6339084150000001,24276138.21881466,3489,0.6339084150000001,24276138.21881466,3489,0.6339084150000001,24276138.21881466,3489,0.6339084150000001,24276138.21881466,3489,0.6339084150000001,24276138.21881466,3489,0.6339084150000001,24276138.21881466,3489,0.6339084150000001,24276138.21881466,3489
97,LSTMQ,0.6043101,0.6438340431420054,25480300.576408982,3662,23639946.364233267,0.634525605,24289404.21894774,3491,0.634525605,24289404.21894774,3491,0.634525605,24289404.21894774,3491,0.634525605,24289404.21894774,3491,0.634525605,24289404.21894774,3491,0.634525605,24289404.21894774,3491,0.634525605,24289404.21894774,3491,0.634525605,24289404.21894774,3491,0.634525605,24289404.21894774,3491,0.634525605,24289404.21894774,3491
98,LSTMQ,0.61164445,0.6332023006775481,25235418.301599976,3627,23797592.288626228,0.6422266725,24454932.439560346,3515,0.6422266725,24454932.439560346,3515,0.6422266725,24454932.439560346,3515,0.6422266725,24454932.439560346,3515,0.6422266725,24454932.439560346,3515,0.6422266725,24454932.439560346,3515,0.6422266725,24454932.439560346,3515,0.6422266725,24454932.439560346,3515,0.6422266725,24454932.439560346,3515,0.6422266725,24454932.439560346,3515
